order_id,customer_id,order_timestamp,order_date,city,customer_type,customer_tenure_days,previous_orders,prior_cancellations,email_verified,traffic_source,device_type,session_duration_minutes,pages_viewed,cart_items,product,category,quantity,unit_price,discount_percent,coupon_code,shipping_fee,delivery_distance_km,estimated_delivery_days,payment_method,gross_amount,discount_amount,total_amount,order_status,actual_delivery_days,customer_rating
18523,14686,2024-03-23 15:23:44,2024-03-23,Ilorin,New,33,0,0,True,Organic,Mobile,10.2,7,5,Phone Charger,Electronics,2,9700.0,0,,2300.0,33.6,3,Wallet,19400.0,0.0,21700.0,Cancelled,,
18524,12036,2025-06-17 19:44:21,2025-06-17,Kano,VIP,1477,29,0,True,Organic,Mobile,11.0,4,3,Laptop Stand,Electronics,3,33100.0,25,MEGA30,1600.0,18.3,4,Bank Transfer,99300.0,24825.0,76075.0,Cancelled,,
18525,11254,2025-05-30 19:04:51,2025-05-30,Lagos,VIP,465,38,1,False,Paid Search,Mobile,4.0,4,3,Football,Sports & Fitness,3,12800.0,10,SAVE5,1900.0,19.6,3,Wallet,38400.0,3840.0,36460.0,Delivered,2.0,5.0
18526,11017,2024-06-09 01:05:06,2024-06-09,Enugu,Returning,255,6,0,True,Affiliate,Mobile,18.4,10,5,Sneakers,Fashion,4,40800.0,0,,2300.0,32.7,4,Card,163200.0,0.0,165500.0,Delivered,3.0,5.0
18527,10372,2025-09-13 11:37:48,2025-09-13,Enugu,New,33,0,0,True,Email,Mobile,18.3,6,2,Football,Sports & Fitness,1,12300.0,10,SAVE5,1400.0,14.2,4,Bank Transfer,12300.0,1230.0,12470.0,Delivered,3.0,5.0
18528,12357,2024-10-13 12:08:40,2024-10-13,Kano,New,72,0,0,True,Paid Search,Mobile,3.4,8,5,Hoodie,Fashion,2,22700.0,0,,1800.0,23.1,6,Card,45400.0,0.0,47200.0,Delivered,5.0,4.0
18529,13860,2024-04-20 05:31:17,2024-04-20,Ibadan,Returning,57,6,0,True,Email,Mobile,3.5,9,5,T-Shirt,Fashion,2,7500.0,5,SAVE5,1900.0,25.5,5,Card,15000.0,750.0,16150.0,Cancelled,,
18530,11616,2024-05-06 01:32:48,2024-05-06,Ibadan,Returning,416,10,0,True,Social Media,Desktop,8.1,6,5,Phone Charger,Electronics,2,12500.0,0,,1800.0,22.7,4,Bank Transfer,25000.0,0.0,26800.0,Cancelled,,
18531,12024,2025-06-06 06:22:02,2025-06-06,Ilorin,VIP,843,22,0,True,Referral,Mobile,41.8,13,3,Yoga Mat,Sports & Fitness,2,16600.0,5,WEEKEND20,2200.0,31.6,5,Cash on Delivery,33200.0,1660.0,33740.0,Cancelled,,
18532,13183,2024-06-06 22:09:05,2024-06-06,Port Harcourt,New,74,0,0,True,Organic,Mobile,23.1,9,5,Power Bank,Electronics,3,22200.0,20,SAVE5,2600.0,40.4,4,Cash on Delivery,66600.0,13320.0,55880.0,Cancelled,,
18533,11779,2024-12-09 09:05:14,2024-12-09,Benin City,New,25,0,0,True,Social Media,Desktop,13.1,9,5,Cookware Set,Home & Kitchen,2,76800.0,5,SAVE5,2300.0,34.1,4,Wallet,153600.0,7680.0,148220.0,Delivered,3.0,4.0
18534,13696,2025-06-20 15:03:29,2025-06-20,Lagos,New,76,0,0,True,Affiliate,Mobile,39.8,11,4,Perfume,Beauty & Personal Care,3,36300.0,0,,1800.0,16.4,3,Bank Transfer,108900.0,0.0,110700.0,Delivered,2.0,5.0
18535,11605,2025-09-15 11:07:02,2025-09-15,Kano,Returning,713,12,1,True,Organic,Desktop,15.0,10,4,Backpack,Fashion,3,27500.0,0,,2500.0,38.6,3,Card,82500.0,0.0,85000.0,Delivered,3.0,5.0
18536,12232,2024-12-23 22:22:08,2024-12-23,Ilorin,Returning,551,1,0,True,Organic,Desktop,1.2,4,5,T-Shirt,Fashion,2,9800.0,5,WEEKEND20,1800.0,23.3,4,Card,19600.0,980.0,20420.0,Delivered,6.0,4.0
18537,14903,2025-10-25 08:20:35,2025-10-25,Lagos,Returning,42,4,0,True,Organic,Mobile,11.5,7,5,Wireless Earbuds,Electronics,4,16000.0,0,,1500.0,9.8,2,Bank Transfer,64000.0,0.0,65500.0,Delivered,3.0,5.0
18538,14181,2024-08-09 05:10:15,2024-08-09,Lagos,Returning,419,11,0,True,Organic,Mobile,15.9,7,4,Smart Watch,Electronics,3,49800.0,10,SAVE10,2200.0,25.4,4,Bank Transfer,149400.0,14940.0,136660.0,Delivered,4.0,4.0
18539,12859,2025-09-29 18:52:29,2025-09-29,Benin City,New,43,1,0,True,Referral,Mobile,18.6,5,3,Dumbbell Set,Sports & Fitness,3,35600.0,0,,1500.0,16.6,3,Bank Transfer,106800.0,0.0,108300.0,Delivered,2.0,4.0
18540,11960,2024-07-01 23:37:30,2024-07-01,Kano,Returning,169,9,1,True,Organic,Mobile,8.3,6,4,Wristwatch,Fashion,1,53500.0,15,WEEKEND20,1800.0,22.0,4,Wallet,53500.0,8025.0,47275.0,Delivered,7.0,4.0
18541,14960,2024-02-17 01:34:22,2024-02-17,Kano,Returning,207,9,0,True,Organic,Mobile,20.0,3,3,Smart Watch,Electronics,3,53500.0,15,SAVE5,2100.0,27.8,5,Bank Transfer,160500.0,24075.0,138525.0,Delivered,7.0,5.0
18542,12313,2025-06-14 05:23:38,2025-06-14,Ilorin,VIP,817,34,1,True,Social Media,Desktop,10.7,8,4,Sneakers,Fashion,2,41900.0,10,WEEKEND20,1900.0,24.2,4,Wallet,83800.0,8380.0,77320.0,Delivered,7.0,4.0
18543,11718,2025-07-07 06:16:07,2025-07-07,Lagos,New,32,1,0,True,Social Media,Mobile,11.6,5,6,Blender,Home & Kitchen,3,25000.0,0,,2100.0,23.3,4,Bank Transfer,75000.0,0.0,77100.0,Delivered,6.0,5.0
18544,12981,2025-11-08 03:26:43,2025-11-08,Ibadan,Returning,253,11,1,True,Paid Search,Desktop,15.3,7,3,Blender,Home & Kitchen,1,29200.0,10,FLASH15,2700.0,42.9,5,Card,29200.0,2920.0,28980.0,Delivered,8.0,5.0
18545,12070,2025-11-04 15:16:46,2025-11-04,Ibadan,New,10,0,0,True,Affiliate,Mobile,16.1,12,5,Laptop Stand,Electronics,3,37900.0,20,FLASH15,1900.0,23.9,5,Card,113700.0,22740.0,92860.0,Delivered,8.0,4.0
18546,14448,2024-03-15 17:47:09,2024-03-15,Lagos,New,36,1,0,True,Paid Search,Mobile,4.1,2,4,Sneakers,Fashion,1,40600.0,15,WEEKEND20,2000.0,20.4,3,Bank Transfer,40600.0,6090.0,36510.0,Refunded,,
18547,11059,2025-03-30 04:56:12,2025-03-30,Lagos,New,86,1,0,True,Affiliate,Mobile,27.4,4,4,Body Lotion,Beauty & Personal Care,2,9500.0,20,SAVE5,1200.0,2.3,2,Wallet,19000.0,3800.0,16400.0,Delivered,5.0,5.0
18548,10251,2025-05-29 22:34:57,2025-05-29,Ibadan,Returning,644,9,0,True,Social Media,Desktop,14.6,9,5,Yoga Mat,Sports & Fitness,3,13300.0,15,FLASH15,2000.0,25.7,4,Card,39900.0,5985.0,35915.0,Delivered,3.0,3.0
18549,12152,2025-03-15 05:46:09,2025-03-15,Ibadan,New,85,0,0,True,Paid Search,Desktop,23.5,8,4,Cookware Set,Home & Kitchen,2,69900.0,15,FLASH15,1600.0,18.4,3,Cash on Delivery,139800.0,20970.0,120430.0,Cancelled,,
18550,14742,2024-01-14 16:01:52,2024-01-14,Ibadan,VIP,1273,8,0,True,Organic,Desktop,4.0,14,5,Wireless Earbuds,Electronics,3,18600.0,10,SAVE5,1400.0,13.8,5,Card,55800.0,5580.0,51620.0,Delivered,4.0,5.0
18551,10311,2024-02-02 21:34:28,2024-02-02,Port Harcourt,Returning,318,9,1,True,Paid Search,Mobile,10.0,4,4,Football,Sports & Fitness,2,11600.0,5,FLASH15,1300.0,10.9,2,Bank Transfer,23200.0,1160.0,23340.0,Delivered,3.0,4.0
18552,14041,2025-05-05 04:05:06,2025-05-05,Kano,Returning,484,6,1,True,Social Media,Mobile,25.4,9,5,Running Shoes,Fashion,5,30600.0,20,WEEKEND20,1800.0,22.9,4,Card,153000.0,30600.0,124200.0,Delivered,6.0,5.0
18553,10003,2025-09-17 18:14:35,2025-09-17,Abuja,New,12,1,0,True,Social Media,Mobile,8.6,5,5,Electric Trimmer,Beauty & Personal Care,3,16200.0,15,SAVE5,2400.0,35.2,4,Card,48600.0,7290.0,43710.0,Delivered,3.0,5.0
18554,12788,2024-05-10 23:48:43,2024-05-10,Lagos,Returning,625,2,0,True,Organic,Mobile,18.7,8,2,Smart Watch,Electronics,1,51700.0,25,SAVE5,1100.0,1.0,2,Bank Transfer,51700.0,12925.0,39875.0,Delivered,1.0,5.0
18555,12266,2024-02-03 22:06:14,2024-02-03,Ibadan,New,64,0,0,True,Email,Mobile,9.4,8,5,Yoga Mat,Sports & Fitness,5,15100.0,20,FLASH15,2200.0,31.3,5,Card,75500.0,15100.0,62600.0,Cancelled,,
18556,10799,2024-10-22 07:54:32,2024-10-22,Ibadan,New,20,0,0,True,Organic,Desktop,19.5,15,3,Sneakers,Fashion,2,44100.0,0,,1600.0,17.6,3,Cash on Delivery,88200.0,0.0,89800.0,Delivered,4.0,4.0
18557,13731,2024-08-17 04:12:44,2024-08-17,Benin City,Returning,434,8,0,True,Paid Search,Desktop,25.9,10,2,Makeup Kit,Beauty & Personal Care,1,21700.0,5,FLASH15,2300.0,32.7,3,Cash on Delivery,21700.0,1085.0,22915.0,Cancelled,,
18558,10877,2025-12-19 12:03:40,2025-12-19,Abuja,New,53,1,0,True,Paid Search,Mobile,9.0,7,4,Sneakers,Fashion,4,43900.0,15,SAVE5,1700.0,21.1,4,Bank Transfer,175600.0,26340.0,150960.0,Delivered,7.0,4.0
18559,12186,2025-11-07 19:20:28,2025-11-07,Kano,Returning,852,7,2,True,Organic,Mobile,13.9,3,3,T-Shirt,Fashion,2,8900.0,5,MEGA30,2200.0,30.8,4,Bank Transfer,17800.0,890.0,19110.0,Delivered,3.0,5.0
18560,12792,2025-02-11 23:25:49,2025-02-11,Enugu,Returning,275,9,0,True,Organic,Desktop,10.5,6,4,Phone Charger,Electronics,2,11700.0,0,,1900.0,23.9,3,Cash on Delivery,23400.0,0.0,25300.0,Delivered,4.0,4.0
18561,12591,2025-11-25 06:19:42,2025-11-25,Abuja,New,2,0,0,True,Paid Search,Mobile,12.3,3,4,Resistance Bands,Sports & Fitness,4,9200.0,25,MEGA30,1900.0,24.7,3,Card,36800.0,9200.0,29500.0,Delivered,6.0,4.0
18562,10159,2024-06-16 06:16:36,2024-06-16,Port Harcourt,New,21,0,0,True,Organic,Mobile,21.8,7,2,Hoodie,Fashion,2,30500.0,10,FLASH15,1500.0,15.9,5,Card,61000.0,6100.0,56400.0,Cancelled,,
18563,12229,2025-12-26 01:54:10,2025-12-26,Enugu,New,12,0,0,True,Organic,Mobile,6.3,8,5,Running Shoes,Fashion,3,38400.0,10,SAVE10,2100.0,28.2,4,Card,115200.0,11520.0,105780.0,Cancelled,,
18564,13274,2024-11-22 18:08:02,2024-11-22,Abuja,Returning,113,5,0,True,Social Media,Desktop,16.4,11,3,Wireless Earbuds,Electronics,1,17900.0,5,FLASH15,2300.0,32.8,4,Bank Transfer,17900.0,895.0,19305.0,Cancelled,,
18565,12635,2024-12-14 06:00:05,2024-12-14,Kano,Returning,287,3,1,True,Email,Desktop,11.9,6,10,Laptop Stand,Electronics,7,36500.0,5,SAVE5,2100.0,28.1,3,Card,255500.0,12775.0,244825.0,Cancelled,,
18566,13651,2024-02-06 22:58:22,2024-02-06,Ibadan,Returning,44,5,0,True,Referral,Desktop,18.4,2,3,Wristwatch,Fashion,3,51800.0,0,,2100.0,29.1,3,Wallet,155400.0,0.0,157500.0,Delivered,3.0,5.0
18567,13879,2024-05-09 16:49:26,2024-05-09,Abuja,New,21,0,0,True,Social Media,Mobile,24.2,9,4,Laptop Stand,Electronics,2,35100.0,5,SAVE5,1900.0,24.7,3,Bank Transfer,70200.0,3510.0,68590.0,Refunded,,
18568,10897,2024-05-22 02:52:36,2024-05-22,Enugu,New,59,0,0,False,Paid Search,Mobile,10.1,9,2,Cookware Set,Home & Kitchen,2,74800.0,0,,2100.0,27.8,5,Card,149600.0,0.0,151700.0,Refunded,,
18569,14019,2024-12-22 16:29:52,2024-12-22,Lagos,New,52,0,0,False,Organic,Tablet,17.7,9,3,Wireless Earbuds,Electronics,2,18600.0,5,SAVE5,1900.0,18.6,3,Card,37200.0,1860.0,37240.0,Delivered,6.0,4.0
18570,14474,2024-05-18 17:45:19,2024-05-18,Lagos,New,27,0,0,True,Organic,Mobile,30.6,9,4,Perfume,Beauty & Personal Care,1,33100.0,5,WEEKEND20,1700.0,14.7,4,Bank Transfer,33100.0,1655.0,33145.0,Delivered,6.0,5.0
18571,14191,2024-03-15 18:58:40,2024-03-15,Lagos,New,16,1,0,True,Social Media,Desktop,10.7,9,6,Blender,Home & Kitchen,3,29400.0,15,,1700.0,13.9,3,Bank Transfer,88200.0,13230.0,76670.0,Delivered,2.0,5.0
18572,14257,2025-03-18 08:06:03,2025-03-18,Enugu,New,36,0,0,True,Referral,Desktop,14.5,8,2,Storage Rack,Home & Kitchen,1,43600.0,10,SAVE10,2300.0,33.2,5,Card,43600.0,4360.0,41540.0,Cancelled,,
18573,11063,2025-09-29 19:46:23,2025-09-29,Abuja,New,79,1,0,True,Email,Mobile,15.3,12,2,Bluetooth Speaker,Electronics,1,25200.0,15,WEEKEND20,2100.0,28.6,5,Cash on Delivery,25200.0,3780.0,23520.0,Cancelled,,
18574,13261,2024-02-21 03:24:39,2024-02-21,Kano,New,14,0,0,False,Paid Search,Tablet,4.9,9,6,Hair Dryer,Beauty & Personal Care,6,29700.0,15,MEGA30,2200.0,31.1,4,Card,178200.0,26730.0,153670.0,Delivered,7.0,4.0
18575,12290,2025-02-13 18:03:54,2025-02-13,Lagos,Returning,605,6,0,True,Organic,Desktop,12.9,9,2,Dumbbell Set,Sports & Fitness,1,42700.0,0,,1800.0,17.7,3,Bank Transfer,42700.0,0.0,44500.0,Delivered,6.0,4.0
18576,14921,2025-12-02 23:17:26,2025-12-02,Port Harcourt,New,48,0,0,False,Organic,Tablet,20.8,8,2,Electric Trimmer,Beauty & Personal Care,2,22100.0,20,SAVE5,1700.0,18.9,3,Wallet,44200.0,8840.0,37060.0,Delivered,6.0,3.0
18577,14156,2024-10-22 16:39:04,2024-10-22,Port Harcourt,New,73,0,0,True,Social Media,Desktop,10.5,10,3,Skincare Set,Beauty & Personal Care,1,25000.0,0,,1800.0,21.7,4,Wallet,25000.0,0.0,26800.0,Delivered,4.0,5.0
18578,10808,2024-05-13 17:52:16,2024-05-13,Lagos,Returning,815,7,0,True,Email,Desktop,8.8,6,4,Wireless Earbuds,Electronics,3,19900.0,10,SAVE10,1500.0,10.7,3,Card,59700.0,5970.0,55230.0,Cancelled,,
18579,14710,2024-02-28 03:17:11,2024-02-28,Abuja,Returning,748,9,0,True,Referral,Desktop,13.4,9,2,Backpack,Fashion,1,28500.0,20,SAVE5,2200.0,31.3,4,Wallet,28500.0,5700.0,25000.0,Cancelled,,
18580,13486,2025-11-15 11:02:13,2025-11-15,Lagos,Returning,194,14,1,False,Social Media,Desktop,22.0,11,7,Smart Watch,Electronics,4,54100.0,20,SAVE5,2100.0,22.9,4,Bank Transfer,216400.0,43280.0,175220.0,Delivered,6.0,4.0
18581,12715,2024-10-23 05:32:32,2024-10-23,Lagos,Returning,668,8,0,True,Referral,Desktop,12.1,8,1,Phone Charger,Electronics,1,11600.0,15,MEGA30,2100.0,23.9,4,Card,11600.0,1740.0,11960.0,Delivered,5.0,4.0
18582,12231,2024-03-17 20:52:40,2024-03-17,Abuja,VIP,624,34,4,True,Social Media,Mobile,4.4,10,1,Hoodie,Fashion,1,23300.0,15,WEEKEND20,1300.0,10.6,1,Wallet,23300.0,3495.0,21105.0,Cancelled,,
18583,12465,2025-09-25 04:27:55,2025-09-25,Ibadan,New,28,0,0,True,Organic,Mobile,11.5,5,3,Backpack,Fashion,1,37600.0,10,WEEKEND20,2200.0,30.5,5,Card,37600.0,3760.0,36040.0,Cancelled,,
18584,13855,2025-08-09 06:31:19,2025-08-09,Lagos,New,6,0,0,True,Referral,Mobile,26.6,5,6,Air Fryer,Home & Kitchen,3,69500.0,5,SAVE10,1600.0,12.0,3,Bank Transfer,208500.0,10425.0,199675.0,Cancelled,,
18585,13823,2025-05-29 04:33:12,2025-05-29,Abuja,VIP,996,34,1,True,Organic,Mobile,17.7,9,6,Yoga Mat,Sports & Fitness,5,13900.0,5,FLASH15,1600.0,17.2,4,Bank Transfer,69500.0,3475.0,67625.0,Delivered,6.0,4.0
18586,12761,2024-03-02 15:57:39,2024-03-02,Port Harcourt,New,38,0,0,True,Social Media,Mobile,7.6,11,3,Wristwatch,Fashion,1,52900.0,30,SAVE10,1800.0,22.9,4,Bank Transfer,52900.0,15870.0,38830.0,Delivered,4.0,5.0
18587,14959,2024-03-01 06:35:58,2024-03-01,Ilorin,Returning,367,1,0,True,Social Media,Mobile,3.1,5,4,Wireless Earbuds,Electronics,2,19500.0,0,,2400.0,36.6,5,Card,39000.0,0.0,41400.0,Cancelled,,
18588,11162,2024-06-08 23:46:39,2024-06-08,Ibadan,New,28,0,0,True,Social Media,Desktop,9.6,11,4,Laptop Stand,Electronics,1,34000.0,25,SAVE10,2400.0,36.6,4,Bank Transfer,34000.0,8500.0,27900.0,Cancelled,,
18589,12130,2024-04-26 21:24:42,2024-04-26,Ilorin,New,90,1,0,True,Organic,Desktop,12.3,5,5,T-Shirt,Fashion,5,9900.0,0,,1700.0,20.2,4,Bank Transfer,49500.0,0.0,51200.0,Cancelled,,
18590,12994,2025-01-23 18:49:10,2025-01-23,Port Harcourt,Returning,279,11,1,True,Social Media,Mobile,6.5,10,3,Hoodie,Fashion,1,29600.0,5,SAVE5,2100.0,29.4,4,Bank Transfer,29600.0,1480.0,30220.0,Delivered,7.0,4.0
18591,10826,2024-10-13 18:39:36,2024-10-13,Benin City,New,13,1,0,False,Paid Search,Mobile,6.0,7,3,Air Fryer,Home & Kitchen,2,60900.0,15,MEGA30,1800.0,23.3,3,Card,121800.0,18270.0,105330.0,Delivered,4.0,5.0
18592,12495,2025-07-13 10:42:54,2025-07-13,Lagos,Returning,698,12,2,True,Affiliate,Mobile,12.4,10,3,Football,Sports & Fitness,2,11500.0,5,MEGA30,2100.0,23.1,4,Wallet,23000.0,1150.0,23950.0,Delivered,6.0,5.0
18593,14172,2024-03-15 02:31:27,2024-03-15,Ibadan,Returning,650,2,0,True,Email,Mobile,8.5,14,1,Gym Bag,Sports & Fitness,1,31700.0,5,WEEKEND20,2100.0,27.9,3,Wallet,31700.0,1585.0,32215.0,Delivered,2.0,5.0
18594,13378,2025-06-16 03:15:28,2025-06-16,Abuja,New,75,0,0,True,Social Media,Mobile,10.1,8,2,Cookware Set,Home & Kitchen,2,78700.0,0,,2100.0,29.7,5,Bank Transfer,157400.0,0.0,159500.0,Cancelled,,
18595,13553,2025-11-13 18:49:06,2025-11-13,Kano,New,85,1,0,True,Affiliate,Mobile,6.5,4,6,Bluetooth Speaker,Electronics,4,29500.0,5,FLASH15,1900.0,23.4,5,Bank Transfer,118000.0,5900.0,114000.0,Delivered,6.0,4.0
18596,10809,2024-04-05 10:58:28,2024-04-05,Enugu,Returning,76,9,0,True,Organic,Mobile,7.1,9,3,Laptop Stand,Electronics,3,40800.0,25,MEGA30,1900.0,23.7,5,Card,122400.0,30600.0,93700.0,Delivered,5.0,4.0
18597,10726,2025-04-21 19:48:41,2025-04-21,Kano,Returning,687,2,0,True,Organic,Mobile,20.3,13,1,Running Shoes,Fashion,1,33900.0,10,FLASH15,2000.0,27.4,6,Card,33900.0,3390.0,32510.0,Cancelled,,
18598,12210,2025-01-07 02:04:03,2025-01-07,Lagos,New,66,1,1,True,Referral,Mobile,4.9,8,5,Electric Trimmer,Beauty & Personal Care,3,20600.0,0,,1600.0,13.3,3,Wallet,61800.0,0.0,63400.0,Delivered,4.0,5.0
18599,11618,2024-03-10 07:34:28,2024-03-10,Ibadan,Returning,83,8,0,False,Referral,Mobile,13.6,11,4,Dumbbell Set,Sports & Fitness,3,39100.0,15,SAVE10,2100.0,29.5,3,Card,117300.0,17595.0,101805.0,Delivered,4.0,4.0
18600,10051,2024-08-02 01:23:47,2024-08-02,Kano,New,83,0,0,True,Social Media,Mobile,9.6,6,1,Air Fryer,Home & Kitchen,1,68300.0,5,MEGA30,1200.0,9.8,5,Card,68300.0,3415.0,66085.0,Refunded,,
18601,12767,2025-07-30 01:40:47,2025-07-30,Lagos,New,7,0,0,True,Social Media,Desktop,16.0,13,7,Football,Sports & Fitness,4,11800.0,5,FLASH15,2000.0,20.9,5,Wallet,47200.0,2360.0,46840.0,Cancelled,,
18602,13772,2025-09-27 05:51:13,2025-09-27,Lagos,New,80,0,0,True,Paid Search,Mobile,3.6,4,1,Bluetooth Speaker,Electronics,1,29500.0,0,,2300.0,26.7,3,Card,29500.0,0.0,31800.0,Cancelled,,
18603,13658,2024-09-26 07:18:48,2024-09-26,Kano,VIP,1252,44,5,True,Organic,Desktop,32.8,11,2,Skincare Set,Beauty & Personal Care,2,17700.0,0,,2300.0,33.7,6,Card,35400.0,0.0,37700.0,Cancelled,,
18604,10516,2024-03-18 20:51:38,2024-03-18,Abuja,New,58,0,0,True,Organic,Mobile,19.8,9,4,Sneakers,Fashion,2,34700.0,10,MEGA30,1400.0,13.8,4,Cash on Delivery,69400.0,6940.0,63860.0,Cancelled,,
18605,13904,2024-06-28 00:00:37,2024-06-28,Lagos,Returning,292,5,2,True,Affiliate,Desktop,5.0,5,6,Storage Rack,Home & Kitchen,3,41800.0,10,MEGA30,1900.0,18.1,3,Bank Transfer,125400.0,12540.0,114760.0,Delivered,5.0,4.0
18606,11904,2025-09-08 13:10:40,2025-09-08,Enugu,Returning,261,13,0,True,Organic,Mobile,19.5,7,4,Power Bank,Electronics,2,23700.0,0,,2200.0,31.0,5,Wallet,47400.0,0.0,49600.0,Delivered,4.0,4.0
18607,10779,2025-02-20 15:48:56,2025-02-20,Ilorin,Returning,739,8,0,True,Organic,Mobile,18.0,2,3,Air Fryer,Home & Kitchen,2,57100.0,10,SAVE5,2400.0,35.8,4,Cash on Delivery,114200.0,11420.0,105180.0,Delivered,4.0,4.0
18608,12360,2024-11-10 16:24:00,2024-11-10,Abuja,Returning,807,8,0,True,Paid Search,Mobile,28.2,3,2,Dumbbell Set,Sports & Fitness,2,42600.0,0,,1400.0,14.3,3,Card,85200.0,0.0,86600.0,Delivered,2.0,4.0
18609,11084,2024-01-10 18:36:02,2024-01-10,Ilorin,VIP,279,33,4,True,Email,Mobile,10.0,9,6,Hoodie,Fashion,3,25900.0,15,MEGA30,2300.0,32.9,4,Card,77700.0,11655.0,68345.0,Delivered,7.0,5.0
18610,13365,2025-07-26 03:40:46,2025-07-26,Benin City,New,12,1,0,True,Social Media,Mobile,6.5,9,6,Water Bottle,Sports & Fitness,5,6900.0,10,MEGA30,2800.0,45.4,5,Card,34500.0,3450.0,33850.0,Cancelled,,
18611,13721,2024-12-06 04:56:11,2024-12-06,Port Harcourt,New,85,1,0,True,Paid Search,Mobile,11.3,15,8,Bluetooth Speaker,Electronics,5,31100.0,15,SAVE10,900.0,3.1,2,Bank Transfer,155500.0,23325.0,133075.0,Delivered,4.0,4.0
18612,13629,2025-02-02 14:01:32,2025-02-02,Kano,New,30,0,0,True,Email,Desktop,3.4,4,3,Electric Kettle,Home & Kitchen,3,20200.0,10,WEEKEND20,2100.0,29.3,4,Card,60600.0,6060.0,56640.0,Delivered,4.0,3.0
18613,10581,2025-09-08 19:42:52,2025-09-08,Ilorin,VIP,687,9,1,True,Organic,Mobile,25.5,12,5,Wristwatch,Fashion,3,49500.0,10,SAVE5,2600.0,39.2,5,Bank Transfer,148500.0,14850.0,136250.0,Delivered,8.0,5.0
18614,11743,2025-02-15 02:41:39,2025-02-15,Kano,Returning,31,10,0,True,Referral,Mobile,18.1,13,2,Wireless Earbuds,Electronics,2,17900.0,0,,1800.0,23.2,3,Wallet,35800.0,0.0,37600.0,Delivered,3.0,5.0
18615,12491,2025-11-09 09:50:31,2025-11-09,Abuja,New,15,0,0,True,Social Media,Mobile,3.8,8,4,Storage Rack,Home & Kitchen,3,39900.0,0,,1800.0,23.2,3,Card,119700.0,0.0,121500.0,Delivered,6.0,4.0
18616,14925,2025-02-13 00:50:37,2025-02-13,Lagos,New,47,0,0,True,Referral,Mobile,10.8,4,3,Wireless Earbuds,Electronics,1,20400.0,10,SAVE5,1300.0,6.5,3,Bank Transfer,20400.0,2040.0,19660.0,Delivered,4.0,4.0
18617,12730,2024-09-07 09:46:46,2024-09-07,Abuja,New,2,1,0,True,Paid Search,Mobile,43.9,12,3,Storage Rack,Home & Kitchen,1,46000.0,0,,1100.0,6.7,3,Bank Transfer,46000.0,0.0,47100.0,Delivered,2.0,3.0
18618,13268,2025-11-05 11:36:30,2025-11-05,Lagos,Returning,680,5,0,True,Referral,Desktop,43.7,12,3,Power Bank,Electronics,2,20000.0,10,FLASH15,1800.0,16.9,5,Card,40000.0,4000.0,37800.0,Delivered,5.0,4.0
18619,11697,2025-04-14 14:54:26,2025-04-14,Lagos,New,56,1,0,True,Organic,Mobile,7.8,3,4,Bluetooth Speaker,Electronics,2,32200.0,15,FLASH15,1900.0,19.2,5,Wallet,64400.0,9660.0,56640.0,Cancelled,,
18620,11478,2025-07-09 20:40:04,2025-07-09,Abuja,Returning,630,14,0,True,Organic,Mobile,7.8,4,6,Phone Charger,Electronics,3,10500.0,20,SAVE5,1700.0,19.3,4,Cash on Delivery,31500.0,6300.0,26900.0,Delivered,4.0,5.0
18621,13982,2024-06-14 19:23:25,2024-06-14,Abuja,New,74,0,0,True,Paid Search,Desktop,5.5,7,2,Cookware Set,Home & Kitchen,2,71700.0,10,WEEKEND20,1800.0,22.1,4,Wallet,143400.0,14340.0,130860.0,Cancelled,,
18622,14173,2025-05-05 12:56:13,2025-05-05,Lagos,Returning,603,11,1,True,Referral,Mobile,6.3,8,5,Laptop Stand,Electronics,3,31400.0,0,,1800.0,16.6,3,Wallet,94200.0,0.0,96000.0,Delivered,3.0,5.0
18623,10278,2025-02-13 12:22:40,2025-02-13,Enugu,VIP,1277,40,2,True,Paid Search,Mobile,13.9,9,5,T-Shirt,Fashion,4,9600.0,15,MEGA30,2700.0,41.9,3,Cash on Delivery,38400.0,5760.0,35340.0,Cancelled,,
18624,12694,2024-03-17 21:28:12,2024-03-17,Lagos,New,38,0,0,True,Paid Search,Mobile,9.0,5,1,Smart Watch,Electronics,1,36000.0,5,WEEKEND20,2700.0,36.3,6,Bank Transfer,36000.0,1800.0,36900.0,Cancelled,,
18625,13888,2024-07-04 16:39:44,2024-07-04,Ibadan,Returning,469,4,1,True,Referral,Mobile,13.0,11,1,Laptop Stand,Electronics,1,35000.0,5,MEGA30,2100.0,28.8,5,Bank Transfer,35000.0,1750.0,35350.0,Cancelled,,
18626,10790,2025-10-28 10:01:29,2025-10-28,Ibadan,Returning,80,10,1,True,Paid Search,Mobile,27.3,4,2,Smart Watch,Electronics,2,37900.0,10,MEGA30,2400.0,35.5,6,Card,75800.0,7580.0,70620.0,Delivered,6.0,5.0
18627,13231,2025-02-21 15:52:42,2025-02-21,Ilorin,Returning,805,10,0,True,Referral,Mobile,28.7,7,2,Air Fryer,Home & Kitchen,2,61900.0,10,MEGA30,2100.0,29.3,4,Wallet,123800.0,12380.0,113520.0,Delivered,4.0,4.0
